"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
190416;2019-02-10;"1";"03:20:00";"ES";101;149;"LINHARES";"Desobediência às normas de trânsito pelo condutor";"Colisão transversal";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Interseção de vias";"Não";2;0;0;0;2;0;0;2;"-19.38824943";"-40.06753922";"SR-ES";"DEL12/4";"UOP01/ES"
190417;2019-02-10;"1";"01:45:00";"PE";104;92,7;"AGRESTINA";"Ingestão de Álcool";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;1;0;0;3;1;1;"-8.496525";"-35.948009";"SR-PE";"DEL11/2";"UOP01/PE"
190418;2019-02-10;"1";"02:30:00";"RR";174;503;"BOA VISTA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"2.794901";"-60.698441";"SR-RR";"UOP01/RR";""
190419;2019-02-10;"1";"00:30:00";"RJ";101;402;"ITAGUAI";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";4;1;0;0;2;1;0;3;"-22.84760459";"-43.7779212";"SR-RJ";"DEL5/3";"UOP01/RJ"
190420;2019-02-10;"1";"04:14:00";"PR";369;102;"URAI";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-23.247454";"-50.737563";"SR-PR";"DEL7/7";"UOP06/PR"
190421;2019-02-10;"1";"03:10:00";"PE";101;64,4;"RECIFE";"Velocidade Incompatível";"Colisão com objeto estático";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Sim";1;1;0;0;0;0;0;1;"-8.0266";"-34.9429";"SR-PE";"DEL11/1";"UOP01/PE"
190422;2019-02-10;"1";"02:40:00";"SC";280;68,2;"JARAGUA DO SUL";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;"-26.472767";"-49.111004";"SR-SC";"DEL8/3";"UOP03/SC"
190423;2019-02-10;"1";"04:15:00";"SE";235;3;"ARACAJU";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;1;0;0;1;1;"-10.90624908";"-37.10251451";"SR-SE";"DEL20/1";"UOP01/SE"
190424;2019-02-10;"1";"04:38:00";"PR";116;95;"SAO JOSE DOS PINHAIS";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;"-25.497253";"-49.117657";"SR-PR";"DEL7/1";"UOP01/PR"
190425;2019-02-10;"1";"04:40:00";"MA";10;298,8;"CIDELANDIA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Não Informado";"Não";4;0;0;2;1;1;2;2;"-5.131289";"-47.5453";"SR-MA";"DEL18/4";"UOP03/MA"
190426;2019-02-10;"1";"05:15:00";"GO";153;533,8;"HIDROLANDIA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;"-16.9941";"-49.2281";"SR-GO";"DEL1/1";"UOP03/GO"
190427;2019-02-10;"1";"03:00:00";"PI";343;590,8;"FLORIANO";"Ingestão de Álcool";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;2;1;2;0;3;2;"-6.783895";"-43.015095";"SR-PI";"DEL17/3";"UOP01/PI"
190428;2019-02-10;"1";"05:30:00";"RJ";393;289;"VOLTA REDONDA";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;2;"-22.510941";"-44.084461";"SR-RJ";"DEL5/5";"UOP02/RJ"
190429;2019-02-10;"1";"04:40:00";"PR";369;194,3;"ARAPONGAS";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-23.47430797";"-51.42395496";"SR-PR";"DEL7/7";"UOP03/PR"
190430;2019-02-10;"1";"04:45:00";"RJ";101;295,8;"ITABORAI";"Desobediência às normas de trânsito pelo condutor";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";8;0;6;1;1;0;7;2;"-22.763668";"-42.90226";"SR-RJ";"DEL5/2";"UOP02/RJ"
190431;2019-02-10;"1";"03:30:00";"SC";470;86,4;"RODEIO";"Falta de Atenção à Condução";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-26.949951";"-49.357296";"SR-SC";"DEL8/4";"UOP01/SC"
190432;2019-02-10;"1";"04:40:00";"TO";153;676,9;"CARIRI DO TOCANTINS";"Ingestão de Álcool";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;1;0;0;2;1;"-11.782527";"-49.111706";"SR-TO";"UOP01/TO";""
190433;2019-02-10;"1";"04:00:00";"PR";369;246;"BOM SUCESSO";"Ingestão de Álcool";"Colisão com objeto estático";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Ponte";"Não";1;1;0;0;0;0;0;1;"-23.70389026";"-51.74414366";"SR-PR";"DEL7/7";"UOP03/PR"
190434;2019-02-10;"1";"05:40:00";"SC";101;243;"PALHOCA";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";4;0;1;1;2;0;2;2;"-27.8961";"-48.6484";"SR-SC";"DEL8/1";"UOP02/SC"
190435;2019-02-10;"1";"05:20:00";"SC";101;107,5;"PENHA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Não";2;1;0;0;0;1;0;2;"-26.8262";"-48.6904";"SR-SC";"DEL8/3";"UOP02/SC"
190437;2019-02-10;"1";"05:40:00";"BA";101;174;"SAO GONCALO DOS CAMPOS";"Ingestão de Álcool";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;"-12.381";"-38.8815";"SR-BA";"DEL10/1";"UOP03/BA"
190438;2019-02-10;"1";"07:00:00";"SC";101;49,5;"JOINVILLE";"Ingestão de Álcool";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-26.3869";"-48.8425";"SR-SC";"DEL8/3";"UOP01/SC"
190439;2019-02-10;"1";"07:00:00";"SC";470;142;"RIO DO SUL";"Ingestão de Álcool";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;"-27.229801";"-49.6693";"SR-SC";"DEL8/4";"UOP02/SC"
190440;2019-02-10;"1";"05:00:00";"PR";153;339;"IRATI";"Ingestão de álcool e/ou substâncias psicoativas pelo pedestre";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";1;0;0;0;1;0;0;1;"-25.523838";"-50.6539";"SR-PR";"DEL7/3";"UOP04/PR"
190441;2019-02-10;"1";"02:35:00";"PR";153;135,7;"VENTANIA";"Falta de Atenção à Condução";"Tombamento";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;"-23.93197549";"-50.23841858";"SR-PR";"DEL7/7";"UOP07/PR"
190442;2019-02-10;"1";"05:30:00";"MG";116;696,1;"MURIAE";"Ingestão de Álcool";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-21.0571963";"-42.36828893";"SR-MG";"DEL4/7";"UOP02/MG"
190443;2019-02-10;"1";"07:00:00";"SC";470;141,1;"RIO DO SUL";"Condutor Dormindo";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Ponte";"Sim";1;0;1;0;0;0;1;1;"-27.226065";"-49.666161";"SR-SC";"DEL8/4";"UOP02/SC"
190444;2019-02-10;"1";"07:00:00";"SC";101;32,5;"JOINVILLE";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Fatais";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;1;0;0;1;0;0;2;"-26.2531";"-48.9065";"SR-SC";"DEL8/3";"UOP01/SC"
190446;2019-02-10;"1";"06:00:00";"PR";116;126;"FAZENDA RIO GRANDE";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";3;0;2;0;1;0;2;3;"-25.621508";"-49.316216";"SR-PR";"DEL7/1";"UOP03/PR"
190447;2019-02-10;"1";"06:20:00";"PI";343;348,4;"TERESINA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Interseção de vias";"Sim";2;0;0;1;1;0;1;2;"-5.11994671";"-42.78928041";"SR-PI";"DEL17/1";"UOP01/PI"
190448;2019-02-10;"1";"06:10:00";"PR";116;122;"CURITIBA";"Falta de Atenção à Condução";"Colisão com objeto estático";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Sim";1;0;0;0;1;0;0;1;"-25.60964238";"-49.31968689";"SR-PR";"DEL7/1";"UOP03/PR"
190449;2019-02-10;"1";"05:30:00";"RO";174;13,5;"VILHENA";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-12.7414";"-60.130264";"SR-RO";"DEL21/4";"UOP01/RO"
190450;2019-02-10;"1";"06:00:00";"SC";282;527,6;"CORDILHEIRA ALTA";"Velocidade Incompatível";"Capotamento";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;"-26.973196";"-52.583321";"SR-SC";"DEL7";"UOP01/SC"
190451;2019-02-10;"1";"05:15:00";"RO";364;694;"CANDEIAS DO JAMARI";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Nublado";"Dupla";"Retorno Regulamentado";"Não";1;0;0;1;0;0;1;1;"-8.79625536";"-63.68676446";"SR-RO";"DEL21/1";"UOP01/RO"
190454;2019-02-10;"1";"06:20:00";"SC";116;261;"CAPAO ALTO";"Ingestão de Álcool";"Colisão lateral";"Sem Vítimas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;0;2;0;0;2;"-27.952471";"-50.47995";"SR-SC";"DEL8/5";"UOP02/SC"
190455;2019-02-10;"1";"06:20:00";"RO";364;100,1;"VILHENA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Ignorado";"Simples";"Curva";"Não";1;1;0;0;0;0;0;1;"-12.272298";"-60.642097";"SR-RO";"DEL21/4";"UOP03/RO"
190456;2019-01-25;"6";"08:00:00";"MS";60;573;"GUIA LOPES DA LAGUNA";"Defeito Mecânico no Veículo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;1;"-21.414553";"-56.052956";"SR-MS";"DEL3/5";"UOP01/MS"
190458;2019-02-10;"1";"06:00:00";"MA";316;566,2;"CAXIAS";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";2;1;1;0;0;0;1;2;"-4.90414437";"-43.2422787";"SR-MA";"DEL18/3";"UOP02/MA"
190459;2019-02-10;"1";"08:40:00";"RS";386;241,4;"SOLEDADE";"Animais na Pista";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";6;0;3;0;3;0;3;3;"-28.774895";"-52.533451";"SR-RS";"DEL9/4";"UOP04/RS"
190460;2019-02-10;"1";"08:35:00";"RS";101;82,5;"OSORIO";"Condutor Dormindo";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";2;0;0;0;2;0;0;1;"-29.85564036";"-50.24743265";"SR-RS";"DEL9/3";"UOP01/RS"
190461;2019-02-10;"1";"09:00:00";"RS";116;512,6;"PELOTAS";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-31.6151667";"-52.3134635";"SR-RS";"DEL9/7";"UOP01/RS"
190464;2019-02-10;"1";"08:40:00";"RS";290;181,9;"MINAS DO LEAO";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";4;0;1;0;3;0;1;2;"-30.140005";"-52.023026";"SR-RS";"DEL9/2";"UOP03/RS"
190465;2019-02-10;"1";"09:25:00";"PR";277;590;"CASCAVEL";"Desobediência às normas de trânsito pelo condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;"-25.02817";"-53.55983";"SR-PR";"DEL7/4";"UOP01/PR"
190467;2019-02-10;"1";"08:00:00";"CE";222;16;"CAUCAIA";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;1;1;0;1;2;"-3.757321";"-38.703461";"SR-CE";"DEL16/1";"UOP01/CE"
190468;2019-02-09;"7";"22:50:00";"RO";364;852;"PORTO VELHO";"Defeito na Via";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;1;0;1;0;1;1;"-9.674507";"-65.44786";"SR-RO";"DEL21/1";"UOP02/RO"
190469;2019-02-10;"1";"08:30:00";"PB";101;104,8;"ALHANDRA";"Avarias e/ou desgaste excessivo no pneu";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-7.3174";"-34.9466";"SR-PB";"DEL14/1";"UOP01/PB"
190470;2019-02-10;"1";"09:50:00";"RJ";393;261;"BARRA DO PIRAI";"Animais na Pista";"Atropelamento de Animal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;1;0;1;"-22.457211";"-43.842072";"SR-RJ";"DEL5/5";"UOP02/RJ"
190471;2019-02-10;"1";"09:35:00";"GO";50;239,1;"CATALAO";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Não Informado";"Não";1;0;1;0;0;0;1;1;"-17.8745";"-47.7889";"SR-GO";"DEL1/6";"UOP01/GO"
190472;2019-02-10;"1";"09:55:00";"RJ";101;58;"CAMPOS DOS GOYTACAZES";"Não guardar distância de segurança";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;2;0;0;0;2;2;"-21.704865";"-41.309799";"SR-RJ";"DEL5/8";"UOP01/RJ"
190473;2019-02-10;"1";"08:50:00";"SC";101;21,6;"JOINVILLE";"Objeto estático sobre o leito carroçável";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-26.1569";"-48.9077";"SR-SC";"DEL8/3";"UOP01/SC"
190474;2019-02-10;"1";"08:20:00";"MG";262;375;"JUATUBA";"Desobediência às normas de trânsito pelo condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-19.9304";"-44.3987";"SR-MG";"DEL4/1";"UOP03/MG"
190475;2019-02-10;"1";"08:00:00";"SP";116;214;"GUARULHOS";"Falta de Atenção à Condução";"Colisão com objeto estático";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";1;0;0;0;0;1;0;1;"-23.44519758";"-46.44939262";"SR-SP";"DEL6/1";"UOP01/SP"
190476;2019-02-10;"1";"04:30:00";"RR";174;605;"AMAJARI";"Falta de Atenção do Pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Nublado";"Simples";"Reta";"Não";6;1;3;0;1;1;3;2;"3.646109";"-60.973557";"SR-RR";"UOP01/RR";""
190477;2019-02-10;"1";"08:30:00";"MG";40;288,5;"TRES MARIAS";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";4;0;0;4;0;0;4;2;"-18.249525";"-45.165348";"SR-MG";"DEL4/14";"UOP02/MG"
190480;2019-02-05;"3";"18:00:00";"TO";153;410;"MIRANORTE";"Falta de Atenção à Condução";"Colisão transversal";"Sem Vítimas";"Anoitecer";"Crescente";"Chuva";"Dupla";"Retorno Regulamentado";"Sim";2;0;0;0;1;1;0;2;"-9.49886";"-48.586491";"SR-TO";"UOP03/TO";""
190481;2019-02-09;"7";"23:50:00";"GO";20;62;"FORMOSA";"Defeito Mecânico no Veículo";"Tombamento";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;"-15.22989";"-47.172417";"SR-DF";"GO";"UOP04/DF"
190482;2019-02-10;"1";"10:30:00";"TO";153;670,5;"GURUPI";"Ingestão de álcool e/ou substâncias psicoativas pelo pedestre";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;1;0;1;2;"-11.70998";"-49.074718";"SR-TO";"UOP01/TO";""
190483;2019-02-10;"1";"10:50:00";"PR";376;202,2;"MANDAGUARI";"Defeito Mecânico no Veículo";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;2;0;0;2;1;"-23.509514";"-51.721405";"SR-PR";"DEL7/7";"UOP04/PR"
190484;2019-02-10;"1";"11:30:00";"PR";277;53,5;"SAO JOSE DOS PINHAIS";"Não guardar distância de segurança";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;2;"-25.58815793";"-48.94641459";"SR-PR";"DEL7/1";"UOP06/PR"
190485;2019-02-10;"1";"11:20:00";"MG";381;651,6;"SANTO ANTONIO DO AMPARO";"Pista Escorregadia";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;1;"-20.9618";"-44.9281";"SR-MG";"DEL4/4";"UOP02/MG"
190486;2019-02-10;"1";"12:10:00";"PR";277;660;"MATELANDIA";"Pista Escorregadia";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Curva";"Sim";2;0;2;0;0;0;2;1;"-25.251387";"-53.990307";"SR-PR";"DEL7/5";"UOP02/PR"
190487;2019-02-10;"1";"12:00:00";"MG";262;34,1;"MANHUACU";"Falta de Atenção à Condução";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Rotatória";"Não";2;0;1;0;1;0;1;2;"-20.256927";"-42.011028";"SR-MG";"DEL4/6";"UOP04/MG"
190488;2019-02-10;"1";"10:00:00";"MG";262;375,5;"JUATUBA";"Ingestão de Álcool";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;"-19.9304";"-44.3987";"SR-MG";"DEL4/1";"UOP03/MG"
190489;2019-02-10;"1";"11:50:00";"RS";386;400,8;"TRIUNFO";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;"-29.751001";"-51.599842";"SR-RS";"DEL9/4";"UOP02/RS"
190490;2019-02-10;"1";"12:35:00";"ES";101;27,4;"CONCEICAO DA BARRA";"Falta de Atenção à Condução";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;"-18.383749";"-39.944786";"SR-ES";"DEL12/4";"UOP02/ES"
190491;2019-02-10;"1";"13:00:00";"DF";60;15,9;"BRASILIA";"Pista Escorregadia";"Capotamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";2;1;0;1;0;0;1;1;"-15.96174943";"-48.17873955";"SR-DF";"DF";"UOP03/DF"
190492;2019-02-10;"1";"12:45:00";"DF";70;3;"BRASILIA";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Sim";2;0;2;0;0;0;2;1;"-15.802453";"-48.080387";"SR-DF";"DF";"UOP06/DF"
190493;2019-02-10;"1";"13:10:00";"SP";153;55,8;"SAO JOSE DO RIO PRETO";"Defeito na Via";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Rotatória";"Sim";2;0;2;0;0;0;2;1;"-20.76215803";"-49.34668634";"SR-SP";"DEL6/9";"UOP01/SP"
190494;2019-02-10;"1";"13:25:00";"PR";376;178;"MARINGA";"Falta de Atenção à Condução";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-23.412691";"-51.931583";"SR-PR";"DEL7/7";"UOP04/PR"
190495;2019-02-10;"1";"12:15:00";"PI";343;340,1;"TERESINA";"Falta de Atenção à Condução";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Não";1;0;1;0;0;0;1;1;"-5.07413699";"-42.73625943";"SR-PI";"DEL17/1";"UOP01/PI"
190496;2019-02-10;"1";"12:40:00";"SP";116;227,8;"SAO PAULO";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-23.50196562";"-46.56427234";"SR-SP";"DEL6/1";"UOP01/SP"
190497;2019-02-10;"1";"13:25:00";"PR";116;92;"SAO JOSE DOS PINHAIS";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Não Informado";"Não";1;0;0;1;0;0;1;1;"-25.51128073";"-49.12956655";"SR-PR";"DEL7/1";"UOP01/PR"
190498;2019-02-10;"1";"10:05:00";"SC";280;84,8;"CORUPA";"Não guardar distância de segurança";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;"-26.43589";"-49.243515";"SR-SC";"DEL8/6";"UOP03/SC"
190499;2019-02-10;"1";"12:45:00";"RJ";40;112;"DUQUE DE CAXIAS";"Mal Súbito";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;"-22.7102";"-43.2902";"SR-RJ";"DEL5/1";"UOP01/RJ"
190500;2019-02-10;"1";"13:58:00";"SC";470;45,3;"BLUMENAU";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";4;0;2;0;2;0;2;3;"-26.867064";"-49.031109";"SR-SC";"DEL8/4";"UOP01/SC"
190501;2019-02-10;"1";"14:08:00";"RS";470;188,5;"VERANOPOLIS";"Velocidade Incompatível";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";5;0;3;0;2;0;3;2;"-29.0069124";"-51.5616015";"SR-RS";"DEL9/6";"UOP02/RS"
190502;2019-02-10;"1";"14:00:00";"SC";282;5;"SAO JOSE";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;1;1;0;2;2;"-27.588425";"-48.612919";"SR-SC";"DEL8/1";"UOP01/SC"
190503;2019-02-10;"1";"13:45:00";"PR";376;633,6;"SAO JOSE DOS PINHAIS";"Falta de Atenção à Condução";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";5;0;4;1;0;0;5;2;"-25.73774577";"-49.1312027";"SR-PR";"DEL7/1";"UOP08/PR"
190504;2019-02-10;"1";"12:20:00";"SC";101;346;"TREZE DE MAIO";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;"-28.5626";"-49.0543";"SR-SC";"DEL8/2";"UOP01/SC"
190505;2019-02-10;"1";"10:00:00";"RO";364;730;"PORTO VELHO";"Defeito Mecânico no Veículo";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;1;"-8.88524126";"-63.95356178";"SR-RO";"DEL21/1";"UOP01/RO"
190506;2019-02-10;"1";"13:25:00";"PR";373;190,4;"PONTA GROSSA";"Desobediência às normas de trânsito pelo condutor";"Colisão com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;"-25.05222937";"-50.30017468";"SR-PR";"DEL7/3";"UOP01/PR"
190507;2019-02-10;"1";"14:00:00";"SC";101;207;"SAO JOSE";"Desobediência às normas de trânsito pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;1;0;2;0;1;2;"-27.6034";"-48.632";"SR-SC";"DEL8/1";"UOP01/SC"
